chromosome,start,end,coverage
XII,463549,463551,6250
XII,463555,463557,6816
XII,463562,463564,6609
XII,463567,463568,6260
XII,463568,463569,6269
XII,463575,463576,6716
XII,463576,463577,6717
XII,463585,463586,6830
XII,463586,463587,6831
XII,463610,463612,6622
XII,463627,463628,7280
XII,463628,463629,7282
XII,463629,463631,7073
XII,463652,463654,7081
XII,463690,463691,6871
XII,463691,463693,6873
XII,463700,463702,6833
XII,463718,463719,6745
XII,463719,463720,6743
XII,463736,463737,6702
XII,463737,463738,6694
XII,463752,463754,6496
XII,463761,463762,7057
XII,463770,463771,6231
XII,463771,463772,6229
XII,463803,463804,5720
XII,463804,463805,5721
XII,463812,463813,5926
XII,463813,463814,5928
XII,463860,463862,6534
XII,463889,463890,6427
XII,463890,463891,6440
XII,463903,463905,6430
XII,463905,463906,6429
XII,463912,463913,5857
XII,463913,463914,5853
XII,463922,463923,6010
XII,463923,463924,6008
XII,463934,463936,5983
XII,463940,463942,6030
XII,463954,463955,6312
XII,463955,463956,6310
XII,463962,463963,6924
XII,463963,463964,6922
XII,463967,463968,6844
XII,463968,463969,6830
XII,463979,463981,6716
XII,463994,463995,6667
XII,463995,463996,6664
XII,464004,464005,6594
XII,464011,464012,6543
XII,464012,464013,6547
XII,464031,464033,6192
XII,464045,464047,6154
XII,464055,464057,6117
XII,464098,464100,6738
XII,464119,464120,6379
XII,464120,464121,6385
XII,464133,464135,6428
XII,464162,464163,7022
XII,464163,464164,7021
XII,464241,464243,7034
XII,464243,464244,7032
XII,464260,464261,6079
XII,464269,464271,5853
XII,464313,464314,5891
XII,464314,464315,5893
XII,464319,464321,5901
XII,464321,464322,5900
XII,464325,464326,5844
XII,464339,464340,5777
XII,464340,464341,5776
XII,464396,464397,6385
XII,464418,464419,6386
XII,464419,464420,6392
XII,464472,464473,6384
XII,464486,464487,6443
XII,464487,464488,6444
XII,464490,464491,6401
XII,464491,464492,6402
XII,464540,464541,6192
XII,464541,464542,6194
XII,464603,464604,5576
XII,464604,464605,5573
XII,464619,464620,5597
XII,464622,464623,5646
XII,464623,464624,5650
XII,464627,464629,6104
XII,464642,464643,6143
XII,464643,464644,6147
XII,464661,464662,6755
XII,464662,464663,6751
XII,464713,464714,7171
XII,464714,464715,7169
XII,464719,464720,6972
XII,464720,464721,6979
XII,464730,464731,6731
XII,464731,464732,6738
XII,464735,464737,6423
XII,464743,464745,6283
XII,464749,464750,6192
XII,464750,464751,6193
XII,464778,464780,6072
XII,464857,464859,6897
XII,464866,464869,6277
XII,464872,464873,6399
XII,464873,464874,6401
XII,464875,464877,6655
XII,464877,464878,6654
XII,464891,464892,6416
XII,464892,464893,6419
XII,464893,464894,6423
XII,464900,464902,6492
XII,464914,464915,6563
XII,464915,464916,6561
XII,464930,464931,6266
XII,464931,464932,6260
XII,464945,464946,6603
XII,464953,464954,6001
XII,464954,464955,5977
XII,464985,464986,6948
XII,464988,464989,6980
XII,464989,464990,6973
XII,465001,465002,6487
XII,465002,465003,6494
XII,465008,465009,6016
XII,465009,465010,6017
XII,465018,465019,6408
XII,465019,465020,6413
XII,465040,465041,6793
XII,465041,465042,6794
XII,465048,465049,6921
XII,465049,465050,6919
XII,465057,465059,7245
XII,465061,465062,7237
XII,465062,465063,7240
XII,465073,465074,7192
XII,465074,465075,7181
XII,465090,465092,7685
XII,465116,465117,7262
XII,465117,465118,7264
XII,465150,465151,6255
XII,465151,465152,6257
XII,465156,465158,6296
XII,465160,465161,6280
XII,465161,465162,6282
XII,465191,465193,6207
XII,465200,465201,6469
XII,465201,465202,6476
XII,465202,465203,6471
XII,465208,465210,6139
XII,465257,465258,6792
XII,465258,465259,6785
XII,465299,465300,7227
XII,465300,465301,7229
XII,465311,465313,7153
XII,465320,465321,7525
XII,465321,465322,7516
XII,465325,465326,7623
XII,465326,465327,7627
XII,465345,465347,6670
XII,465347,465348,6671
XII,465357,465359,6608
XII,465384,465386,6554
XII,465413,465414,6553
XII,465414,465415,6554
XII,465466,465467,7038
XII,465467,465468,7036
XII,465468,465469,7026
XII,465469,465470,7021
XII,465472,465473,6528
XII,465476,465477,6457
XII,465477,465478,6456
XII,465488,465489,6443
XII,465489,465490,6434
XII,465497,465498,6812
XII,465498,465499,6811
XII,465509,465510,7039
XII,465510,465511,7042
XII,465548,465550,6272
XII,465550,465551,6276
XII,465567,465568,6706
XII,465568,465569,6707
XII,465574,465575,6480
XII,465575,465576,6481
XII,465612,465613,6299
XII,465613,465614,6293
XII,465629,465630,6385
XII,465674,465676,5989
XII,465718,465719,6369
XII,465719,465720,6371
XII,465721,465722,6424
XII,465722,465723,6425
XII,465723,465724,6431
XII,465733,465735,6471
XII,465795,465796,6386
XII,465796,465797,6378
XII,465809,465810,5769
XII,465821,465822,5832
XII,465822,465823,5829
XII,465904,465906,6401
XII,465910,465911,6412
XII,465911,465912,6411
XII,465925,465926,6855
XII,465926,465927,6845
XII,465951,465953,6472
XII,465972,465973,6743
XII,465973,465974,6744
XII,465977,465978,7071
XII,465978,465979,7067
XII,466049,466050,6163
XII,466060,466061,6616
XII,466061,466062,6617
XII,466062,466063,6616
XII,466066,466067,6543
XII,466067,466068,6544
XII,466101,466103,6711
XII,466107,466108,6533
XII,466108,466109,6536
XII,466109,466110,6537
XII,466115,466116,6387
XII,466116,466117,6385
XII,466122,466123,6707
XII,466123,466124,6711
XII,466157,466158,6595
XII,466184,466186,6520
XII,466210,466212,6592
XII,466216,466217,6852
XII,466217,466218,6854
XII,466276,466278,6831
XII,466286,466288,6638
XII,466300,466302,6378
XII,466302,466303,6380
XII,466314,466316,5997
XII,466343,466344,6260
XII,466344,466345,6261
XII,466352,466353,6402
XII,466353,466354,6403
XII,466364,466365,6364
XII,466365,466366,6365
XII,466385,466386,6609
XII,466386,466387,6610
XII,466420,466421,6634
XII,466421,466422,6635
XII,466429,466430,6098
XII,466430,466431,6096
XII,466431,466432,6029
XII,466432,466434,6027
XII,466463,466464,6656
XII,466464,466465,6651
XII,466475,466477,6544
XII,466515,466516,6020
XII,466516,466517,6021
XII,466549,466551,5855
XII,466563,466565,5986
XII,466566,466567,5787
XII,466567,466568,5785
XII,466568,466570,5771
XII,466572,466574,5702
XII,466578,466579,6877
XII,466579,466580,6879
XII,466584,466586,7089
XII,466594,466595,7973
XII,466595,466596,7975
XII,466606,466607,6887
XII,466612,466614,6926
XII,466634,466635,6821
XII,466635,466636,6817
XII,466643,466645,6800
XII,466653,466655,6684
XII,466666,466667,6932
XII,466667,466668,6931
XII,466710,466711,7156
XII,466711,466712,7159
XII,466715,466716,7155
XII,466716,466717,7153
XII,466735,466736,7461
XII,466736,466737,7462
XII,466748,466749,6503
XII,466749,466751,6505
XII,466757,466758,6616
XII,466758,466759,6620
XII,466759,466761,6623
XII,466777,466778,6360
XII,466778,466779,6363
XII,466785,466786,6371
XII,466786,466787,6370
XII,466801,466802,6850
XII,466802,466803,6852
XII,466852,466853,7123
XII,466853,466854,7124
XII,466874,466876,6021
XII,466898,466899,6088
XII,466900,466901,6081
XII,466901,466902,6086
XII,466908,466909,6107
XII,466916,466918,6623
XII,466985,466986,7163
XII,466986,466987,7161
XII,466993,466994,6527
XII,466994,466995,6523
XII,467007,467008,6471
XII,467008,467009,6476
XII,467050,467051,6513
XII,467051,467052,6515
XII,467052,467053,6558
XII,467053,467054,6561
XII,467099,467100,6255
XII,467100,467101,6257
XII,467116,467118,5804
XII,467159,467160,6550
XII,467171,467172,6383
XII,467172,467173,6381
XII,467191,467192,7038
XII,467192,467193,7047
XII,467193,467194,7050
XII,467230,467231,6131
XII,467231,467232,6119
XII,467249,467251,5773
XII,467257,467258,6049
XII,467258,467259,6058
XII,467325,467326,7256
XII,467326,467327,7259
XII,467349,467350,6207
XII,467350,467351,6209
XII,467353,467354,6253
XII,467354,467355,6262
XII,467371,467372,6171
XII,467372,467373,6166
XII,467379,467380,6071
XII,467380,467381,6081
XII,467382,467383,6102
XII,467393,467394,6098
XII,467394,467395,6096
XII,467408,467409,6120
XII,467409,467410,6116
XII,467410,467411,6114
XII,467436,467437,6200
XII,467437,467438,6202
XII,467441,467443,6081
XII,467446,467447,5966
XII,467447,467448,5969
XII,467452,467453,5833
XII,467453,467454,5837
XII,467484,467485,6433
XII,467485,467486,6431
XII,467490,467492,6347
XII,467507,467508,6603
XII,467508,467509,6607
XII,467513,467514,6706
XII,467514,467515,6713
XII,467522,467523,6360
XII,467523,467525,6363
XII,467532,467533,6859
XII,467533,467534,6863
XII,467544,467545,7264
XII,467545,467546,7268
XII,467555,467556,7125
XII,467556,467557,7126
XII,467560,467562,6960
XII,467587,467588,5778
XII,467588,467589,5774
XII,467630,467631,5665
XII,467631,467632,5663
XII,467658,467659,6466
XII,467659,467660,6465
XII,467660,467661,6464
XII,467695,467696,6502
XII,467702,467703,6497
XII,467703,467704,6498
XII,467706,467708,6516
XII,467711,467712,6539
XII,467712,467713,6534
XII,467753,467754,5978
XII,467754,467755,5979
XII,467762,467765,5984
XII,467766,467767,6059
XII,467767,467768,6064
XII,467775,467777,6416
XII,467798,467799,5834
XII,467808,467809,6034
XII,467809,467810,6035
XII,467826,467827,6436
XII,467827,467828,6434
XII,467831,467832,5870
XII,467832,467833,5872
XII,467848,467850,6464
XII,467850,467851,6463
XII,467896,467897,6261
XII,467897,467898,6260
XII,467927,467928,5860
XII,467928,467929,5858
XII,467932,467934,5592
XII,467943,467945,5531
XII,468011,468012,5993
XII,468012,468013,5991
XII,468037,468039,7168
XII,468039,468040,7163
XII,468040,468041,7164
XII,468048,468049,7299
XII,468074,468076,7033
XII,468076,468077,7071
XII,468077,468078,7076
XII,468083,468084,7068
XII,468088,468089,7033
XII,468131,468132,6251
XII,468132,468133,6250
XII,468160,468161,6290
XII,468161,468162,6289
XII,468162,468163,6271
XII,468163,468164,6272
XII,468165,468167,6386
XII,468170,468172,6391
XII,468181,468182,8380
XII,468182,468183,8381
XII,468190,468191,6727
XII,468191,468192,6729
XII,468192,468193,6727
XII,468208,468209,6768
XII,468209,468210,6770
XII,468231,468232,7628
XII,468232,468233,7624
XII,468251,468252,7399
XII,468252,468253,7400
XII,468255,468257,7222
XII,468259,468260,7116
XII,468260,468261,7114
XII,468276,468277,6956
XII,468280,468281,6970
XII,468281,468282,6968
XII,468295,468296,7027
XII,468302,468304,6965
XII,468343,468346,6116
XII,468362,468363,6444
XII,468363,468364,6440
XII,468387,468388,6487
XII,468388,468389,6488
XII,468396,468397,6524
XII,468397,468398,6530
XII,468404,468406,6642
XII,468420,468421,6424
XII,468421,468422,6423
XII,468430,468432,6556
XII,468436,468437,6559
XII,468437,468438,6569
XII,468462,468463,6928
XII,468479,468480,6565
XII,468480,468481,6568
XII,468491,468492,6680
XII,468492,468493,6682
XII,468513,468514,6675
XII,468514,468515,6678
XII,468546,468547,6768
XII,468547,468548,6770
XII,468567,468569,6387
XII,468570,468571,6215
XII,468571,468572,6214
XII,468608,468610,6450
XII,468617,468619,6320
XII,468633,468635,6895
XII,468664,468665,6315
XII,468665,468666,6312
XII,468673,468674,5959
XII,468674,468675,5958
XII,468685,468687,6062
XII,468691,468692,5996
XII,468692,468693,5998
XII,468693,468694,6007
XII,468708,468710,5083
XII,468716,468718,5104
XII,468720,468721,5211
XII,468721,468722,5203
XII,468722,468723,5201
XII,468723,468725,5198
XII,468727,468728,5162
XII,468728,468729,5164
XII,468734,468735,5389
XII,468735,468736,5395
XII,468739,468741,5271
XII,468794,468795,3987
XII,468795,468796,3982
XII,468796,468797,3952
XII,468797,468798,3946
XII,468810,468811,3621
XII,468811,468813,3615
XII,468815,468818,3518
XII,468819,468821,3504
XII,468822,468823,3445
XII,468823,468824,3444
XII,468824,468825,3447
XII,468828,468829,3344
XII,468829,468830,3346
XII,468831,468832,3291
XII,468832,468833,3290
XII,468833,468834,3213
XII,468834,468835,3212
XII,468849,468850,2768
XII,468850,468851,2763
XII,468852,468853,2696
XII,468853,468856,2695
XII,468856,468857,2690
XII,468857,468858,2688
XII,468858,468859,2694
XII,468862,468863,2633
XII,468863,468864,2632
XII,468867,468868,2472
XII,468868,468869,2473
XII,468871,468872,2333
XII,468872,468873,2331
XII,468873,468874,2328
XII,468878,468879,2248
XII,468893,468894,1675
XII,468894,468895,1670
XII,468895,468896,1495
XII,468896,468897,1494
XII,468900,468901,1035
XII,489960,489962,912
XII,489962,489963,908
XII,489963,489964,911
XII,489964,489965,955
XII,489965,489967,969
XII,489967,489968,967
XII,489968,489969,997
XII,489969,489970,992
XII,489970,489971,994
XII,489971,489972,1008
XII,489972,489973,1010
XII,489975,489977,1459
XII,489980,489981,1632
XII,489981,489982,1636
XII,489984,489985,1702
XII,489985,489987,1704
XII,489988,489989,1737
XII,489989,489990,1741
XII,489990,489991,1754
XII,489991,489992,1755
XII,489992,489993,1757
XII,489996,489997,1784
XII,489997,489998,1782
XII,489998,490000,1801
XII,490000,490002,1802
XII,490002,490003,1809
XII,490003,490004,1810
XII,490004,490006,1824
XII,490013,490014,1948
XII,490014,490015,1966
XII,490015,490016,1964
XII,490017,490019,2081
XII,490019,490020,2091
XII,490020,490021,2077
XII,490021,490022,2080
XII,490025,490026,2290
XII,490027,490029,2331
XII,490030,490031,2345
XII,490034,490035,2367
XII,490035,490036,2368
XII,490036,490037,2369
XII,490042,490043,2595
XII,490043,490045,2596
XII,490050,490051,2848
XII,490051,490052,2849
XII,490057,490058,2975
XII,490058,490059,2978
XII,490062,490064,2977
XII,490068,490070,3170
XII,490073,490074,3176
XII,490074,490075,3175
XII,490079,490080,3175
XII,490080,490081,3178
XII,490089,490090,3211
XII,490090,490092,3213
XII,490094,490096,3223
XII,490102,490103,3164
XII,490116,490118,3249
XII,490132,490133,2817
XII,490133,490134,2808
XII,490135,490136,2743
XII,490136,490137,2744
XII,490137,490138,2748
XII,490138,490139,2745
XII,490143,490144,2730
XII,490144,490145,2725
XII,490157,490158,2811
XII,490171,490172,2849
XII,490172,490173,2848
XII,490176,490177,2729
XII,490177,490178,2730
XII,490179,490180,2735
XII,490180,490181,2727
XII,490181,490183,2767
XII,490183,490184,2774
XII,490184,490185,2783
XII,490191,490192,2938
XII,490192,490193,2937
XII,490196,490198,2946
XII,490207,490208,2570
XII,490208,490209,2568
XII,490211,490213,2648
XII,490215,490217,2781
XII,490219,490220,2591
XII,490220,490221,2594
XII,490221,490222,2580
XII,490226,490228,2487
XII,490230,490231,2526
XII,490231,490233,2523
XII,490235,490236,2740
XII,490236,490237,2741
XII,490252,490253,2647
XII,490256,490257,2672
XII,490257,490258,2669
XII,490261,490263,2767
XII,490267,490268,2710
XII,490268,490269,2712
XII,490275,490277,2617
XII,490277,490278,2616
XII,490286,490287,2581
XII,490287,490288,2580
XII,490297,490299,2520
XII,490299,490300,2504
XII,490300,490301,2500
XII,490301,490302,2492
XII,490312,490313,2336
XII,490313,490314,2338
XII,490317,490318,2178
XII,490318,490319,2179
XII,490320,490321,2137
XII,490321,490322,2135
XII,490323,490324,2130
XII,490324,490325,2131
XII,490327,490328,1991
XII,490328,490330,1992
XII,490332,490333,1886
XII,490333,490334,1885
XII,490338,490339,1688
XII,490339,490340,1686
XII,490342,490343,1449
XII,490343,490344,1450
XII,490344,490345,1452
XII,490346,490347,1407
XII,490347,490348,1400
XII,490348,490350,1402
XII,490350,490351,1397
XII,490351,490352,1398
XII,490352,490353,1396
XII,490354,490355,1377
XII,490355,490356,1389
XII,490356,490357,1387
XII,490357,490360,1386
XII,490365,490366,1166
XII,490366,490367,1165
XII,490367,490369,1166
XII,490370,490371,1147
XII,490371,490372,1146
XII,490376,490377,1119
XII,490377,490378,1118
XII,490378,490379,1113
XII,490379,490380,1114
XII,490380,490381,1076
XII,490381,490382,1075
XII,490382,490384,1074
XII,490384,490385,1073
XII,490385,490386,889
XIV,784095,784096,889
XIV,784096,784098,891
XIV,784098,784099,882
XIV,784099,784100,870
XIV,784100,784101,885
XIV,784101,784102,898
XIV,784102,784103,885
XIV,784103,784104,889
XIV,784104,784105,875
XIV,784105,784106,903
XIV,784106,784107,858
XIV,784109,784110,947
XIV,784112,784113,925
XIV,784113,784114,891
XIV,784114,784115,895
XIV,784116,784117,851
XIV,784117,784118,828
XIV,784118,784119,914
XIV,784122,784123,938
XIV,784123,784124,941
XIV,784124,784125,930
XIV,784126,784127,948
XIV,784127,784128,949
XIV,784128,784129,930
XIV,784129,784130,951
XIV,784130,784131,945
XIV,784131,784132,845
XIV,784132,784133,945
XIV,784133,784134,937
XIV,784134,784135,948
XIV,784135,784136,924
XIV,784136,784137,865
XIV,784137,784138,861
XIV,784138,784139,826
XIV,784140,784141,869
XIV,784141,784142,851
XIV,784142,784143,933
XIV,784143,784144,869
XIV,784144,784145,889
XIV,784145,784146,871
XIV,784146,784148,942
XIV,784148,784149,944
XIV,784149,784150,941
XIV,784150,784151,939
XIV,784151,784152,925
XIV,784156,784158,956
XIV,784160,784161,911
XIV,784161,784162,892
XIV,784164,784165,893
XIV,784165,784166,830
XIV,784169,784170,883
XIV,784171,784172,955
XIV,784172,784173,949
XIV,784173,784174,954
XIV,784174,784175,933
XIV,784175,784176,896
XIV,784176,784177,946
XIV,784181,784182,890
XIV,784190,784191,971
XIV,784191,784192,969
XIV,784194,784195,873
XIV,784196,784197,895
XIV,784197,784198,878
XIV,784199,784200,967
XIV,784200,784201,971
XIV,784201,784202,949
XIV,784202,784203,951
XIV,784203,784204,924
XIV,784204,784205,927
XIV,784205,784206,897
XIV,784206,784207,893
XIV,784207,784208,854
XIV,784208,784209,844
XIV,784209,784210,878
XIV,784210,784211,827
XIV,784211,784212,832
XIV,784217,784218,842
XIV,784223,784224,819
XV,1091187,1091188,823
XV,1091188,1091189,820
XV,1091189,1091190,825
XV,1091190,1091191,831
XV,1091191,1091192,830
XV,1091192,1091193,834
XV,1091193,1091194,838
XV,1091194,1091195,837
XV,1091195,1091196,840
XV,1091196,1091197,846
XV,1091197,1091198,854
XV,1091198,1091199,855
XV,1091199,1091200,857
XV,1091200,1091201,856
XV,1091202,1091203,844
XV,1091203,1091205,852
XV,1091206,1091208,885
XV,1091208,1091209,888
XV,1091209,1091210,894
XV,1091210,1091211,893
XV,1091211,1091212,894
XV,1091212,1091213,895
XV,1091213,1091214,896
XV,1091214,1091215,901
XV,1091215,1091217,909
XV,1091218,1091220,907
XV,1091220,1091221,909
XV,1091221,1091222,914
XV,1091222,1091223,919
XV,1091223,1091224,920
XV,1091224,1091225,921
XV,1091226,1091227,933
XV,1091227,1091228,934
XV,1091228,1091230,939
XV,1091230,1091231,940
XV,1091234,1091235,959
XV,1091235,1091236,964
XV,1091238,1091240,1017
XV,1091241,1091242,1008
XV,1091245,1091247,996
XV,1091247,1091248,993
XV,1091248,1091250,991
XV,1091250,1091252,1003
XV,1091252,1091253,1005
XV,1091253,1091254,999
XV,1091254,1091255,998
XV,1091255,1091256,1002
XV,1091256,1091259,998
XV,1091263,1091264,972
XV,1091264,1091265,971
XV,1091265,1091266,964
XV,1091266,1091267,963
XV,1091269,1091271,953
XV,1091272,1091273,895
XV,1091273,1091274,881
XV,1091274,1091276,900
XV,1091276,1091277,899
XV,1091277,1091278,898
XV,1091278,1091279,897
XV,1091279,1091280,885
XV,1091280,1091281,883
XV,1091281,1091282,846
XV,1091282,1091283,845
